phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,bbh_1481,agent-openrouter-deepseek-v3-006,0,1,1,1.0
cold_start,bbh_1446,agent-openrouter-deepseek-v3-007,0,1,1,1.0
cold_start,bbh_1510,agent-openrouter-deepseek-v3-008,0,1,1,1.0
cold_start,bbh_1509,agent-openrouter-deepseek-v3-009,0,1,1,1.0
cold_start,bbh_1442,agent-openrouter-deepseek-v3-010,0,1,1,1.0
cold_start,bbh_1482,agent-openrouter-deepseek-v3-006,0,1,1,1.0
cold_start,bbh_1562,agent-openrouter-deepseek-v3-007,0,0,1,0.8571428571428571
cold_start,bbh_1618,agent-openrouter-deepseek-v3-008,0,1,1,0.875
cold_start,bbh_1593,agent-openrouter-deepseek-v3-009,0,0,1,0.7777777777777778
cold_start,bbh_1567,agent-openrouter-deepseek-v3-010,0,0,1,0.7
cold_start,bbh_1661,agent-openrouter-deepseek-v3-006,0,1,1,0.7272727272727273
cold_start,bbh_1440,agent-openrouter-deepseek-v3-007,0,1,1,0.75
cold_start,bbh_1488,agent-openrouter-deepseek-v3-008,0,1,1,0.7692307692307693
cold_start,bbh_1466,agent-openrouter-deepseek-v3-009,0,1,1,0.7857142857142857
cold_start,bbh_1515,agent-openrouter-deepseek-v3-010,0,1,1,0.8
cold_start,bbh_1651,agent-openrouter-deepseek-v3-006,0,1,1,0.8125
cold_start,bbh_1663,agent-openrouter-deepseek-v3-007,0,1,1,0.8235294117647058
cold_start,bbh_1679,agent-openrouter-deepseek-v3-008,0,1,1,0.8333333333333334
cold_start,bbh_1570,agent-openrouter-deepseek-v3-009,0,0,1,0.7894736842105263
cold_start,bbh_1639,agent-openrouter-deepseek-v3-010,0,1,1,0.8
cold_start,bbh_1642,agent-openrouter-deepseek-v3-006,0,1,1,0.8095238095238095
cold_start,bbh_1498,agent-openrouter-deepseek-v3-007,0,1,1,0.8181818181818182
cold_start,bbh_1589,agent-openrouter-deepseek-v3-008,0,0,1,0.782608695652174
cold_start,bbh_1637,agent-openrouter-deepseek-v3-009,0,1,1,0.7916666666666666
cold_start,bbh_1681,agent-openrouter-deepseek-v3-010,0,1,1,0.8
cold_start,bbh_1650,agent-openrouter-deepseek-v3-006,0,0,1,0.7692307692307693
cold_start,bbh_1532,agent-openrouter-deepseek-v3-007,0,0,1,0.7407407407407407
cold_start,bbh_1497,agent-openrouter-deepseek-v3-008,0,1,1,0.75
