phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,gsm8k_1309,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.0
cold_start,gsm8k_228,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.0
cold_start,gsm8k_51,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.3333333333333333
cold_start,gsm8k_563,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5
cold_start,gsm8k_501,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.6
cold_start,gsm8k_457,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.6666666666666666
cold_start,gsm8k_285,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.7142857142857143
cold_start,gsm8k_209,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.625
cold_start,gsm8k_1116,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.6666666666666666
cold_start,gsm8k_178,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.6
cold_start,gsm8k_1209,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5454545454545454
cold_start,gsm8k_864,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5833333333333334
cold_start,gsm8k_65,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.6153846153846154
cold_start,gsm8k_61,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.6428571428571429
cold_start,gsm8k_191,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.6666666666666666
cold_start,gsm8k_447,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.6875
cold_start,gsm8k_476,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.7058823529411765
cold_start,gsm8k_1034,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.7222222222222222
cold_start,gsm8k_1232,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.7368421052631579
cold_start,gsm8k_54,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.75
cold_start,gsm8k_1149,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.7619047619047619
cold_start,gsm8k_407,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.7727272727272727
cold_start,gsm8k_1310,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.7391304347826086
cold_start,gsm8k_859,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.7083333333333334
cold_start,gsm8k_451,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.68
cold_start,gsm8k_919,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.6923076923076923
cold_start,gsm8k_1206,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.6666666666666666
cold_start,gsm8k_569,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.6785714285714286
cold_start,gsm8k_13,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.6551724137931034
cold_start,gsm8k_326,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.6666666666666666
cold_start,gsm8k_865,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.6451612903225806
cold_start,gsm8k_696,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.625
cold_start,gsm8k_1291,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.6363636363636364
cold_start,gsm8k_318,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.6176470588235294
cold_start,gsm8k_440,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.6
cold_start,gsm8k_689,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5833333333333334
cold_start,gsm8k_1311,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5945945945945946
cold_start,gsm8k_189,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5789473684210527
cold_start,gsm8k_778,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5641025641025641
cold_start,gsm8k_198,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.55
cold_start,gsm8k_735,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5365853658536586
cold_start,gsm8k_704,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5476190476190477
cold_start,gsm8k_1236,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5348837209302325
cold_start,gsm8k_541,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5227272727272727
cold_start,gsm8k_88,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5333333333333333
cold_start,gsm8k_940,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.5434782608695652
cold_start,gsm8k_1098,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5531914893617021
cold_start,gsm8k_255,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5416666666666666
cold_start,gsm8k_775,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5306122448979592
cold_start,gsm8k_161,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.52
cold_start,gsm8k_1130,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5098039215686274
cold_start,gsm8k_600,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5192307692307693
cold_start,gsm8k_1266,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5283018867924528
cold_start,gsm8k_740,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5185185185185185
cold_start,gsm8k_1182,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5272727272727272
cold_start,gsm8k_393,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.5357142857142857
cold_start,gsm8k_142,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.543859649122807
cold_start,gsm8k_93,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5344827586206896
cold_start,gsm8k_466,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5254237288135594
cold_start,gsm8k_592,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.5166666666666667
cold_start,gsm8k_163,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5081967213114754
cold_start,gsm8k_1302,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5161290322580645
cold_start,gsm8k_206,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5079365079365079
cold_start,gsm8k_1280,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.515625
cold_start,gsm8k_1286,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5230769230769231
cold_start,gsm8k_928,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5151515151515151
cold_start,gsm8k_747,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5223880597014925
cold_start,gsm8k_333,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5294117647058824
cold_start,gsm8k_758,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5362318840579711
cold_start,gsm8k_727,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.5285714285714286
cold_start,gsm8k_429,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5211267605633803
cold_start,gsm8k_546,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.5138888888888888
cold_start,gsm8k_146,agent-openrouter-deepseek-v3-0324-003,0,0,1,0.5068493150684932
cold_start,gsm8k_350,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5
cold_start,gsm8k_1093,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.49333333333333335
cold_start,gsm8k_1314,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.4868421052631579
cold_start,gsm8k_334,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.4935064935064935
cold_start,gsm8k_946,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5
cold_start,gsm8k_777,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.4936708860759494
cold_start,gsm8k_552,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.4875
cold_start,gsm8k_1140,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.48148148148148145
cold_start,gsm8k_449,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.4878048780487805
cold_start,gsm8k_664,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.4939759036144578
cold_start,gsm8k_114,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5
cold_start,gsm8k_469,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5058823529411764
cold_start,gsm8k_1306,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5
cold_start,gsm8k_646,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.4942528735632184
cold_start,gsm8k_821,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5
cold_start,gsm8k_548,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5056179775280899
cold_start,gsm8k_135,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5111111111111111
cold_start,gsm8k_432,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.5164835164835165
cold_start,gsm8k_1161,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.5108695652173914
cold_start,gsm8k_644,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5161290322580645
cold_start,gsm8k_435,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5212765957446809
cold_start,gsm8k_1022,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5263157894736842
cold_start,gsm8k_810,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.53125
cold_start,gsm8k_939,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.5257731958762887
cold_start,gsm8k_292,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5306122448979592
cold_start,gsm8k_542,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5252525252525253
cold_start,gsm8k_1312,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.52
cold_start,gsm8k_505,agent-openrouter-deepseek-v3-0324-001,0,1,1,0.5247524752475248
cold_start,gsm8k_1298,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.5196078431372549
cold_start,gsm8k_1103,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5242718446601942
cold_start,gsm8k_538,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5288461538461539
cold_start,gsm8k_1197,agent-openrouter-deepseek-v3-0324-005,0,0,1,0.5238095238095238
cold_start,gsm8k_877,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5188679245283019
cold_start,gsm8k_1195,agent-openrouter-deepseek-v3-0324-002,0,0,1,0.514018691588785
cold_start,gsm8k_817,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5185185185185185
cold_start,gsm8k_741,agent-openrouter-deepseek-v3-0324-004,0,1,1,0.5229357798165137
cold_start,gsm8k_1237,agent-openrouter-deepseek-v3-0324-005,0,1,1,0.5272727272727272
cold_start,gsm8k_283,agent-openrouter-deepseek-v3-0324-001,0,0,1,0.5225225225225225
cold_start,gsm8k_1043,agent-openrouter-deepseek-v3-0324-002,0,1,1,0.5267857142857143
cold_start,gsm8k_1010,agent-openrouter-deepseek-v3-0324-003,0,1,1,0.5309734513274337
cold_start,gsm8k_186,agent-openrouter-deepseek-v3-0324-004,0,0,1,0.5263157894736842
