phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,bbh_125,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,bbh_134,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,bbh_73,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,bbh_80,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,bbh_141,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,bbh_179,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,bbh_6,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,bbh_70,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,bbh_45,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,bbh_99,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,bbh_62,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,bbh_129,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,bbh_106,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,bbh_123,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,bbh_39,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,bbh_155,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,bbh_124,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,bbh_203,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,bbh_10,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,bbh_37,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,bbh_399,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,bbh_270,agent-openrouter-x-ai-grok-4-1-fast-002,0,0,1,0.9545454545454546
cold_start,bbh_403,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9565217391304348
cold_start,bbh_376,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9583333333333334
cold_start,bbh_271,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.96
cold_start,bbh_284,agent-openrouter-x-ai-grok-4-1-fast-001,0,0,1,0.9230769230769231
cold_start,bbh_392,agent-openrouter-x-ai-grok-4-1-fast-002,0,0,1,0.8888888888888888
cold_start,bbh_325,agent-openrouter-x-ai-grok-4-1-fast-003,0,0,1,0.8571428571428571
cold_start,bbh_351,agent-openrouter-x-ai-grok-4-1-fast-004,0,0,1,0.8275862068965517
cold_start,bbh_405,agent-openrouter-x-ai-grok-4-1-fast-005,0,0,1,0.8
cold_start,bbh_303,agent-openrouter-x-ai-grok-4-1-fast-001,0,0,1,0.7741935483870968
cold_start,bbh_408,agent-openrouter-x-ai-grok-4-1-fast-002,0,0,1,0.75
cold_start,bbh_279,agent-openrouter-x-ai-grok-4-1-fast-003,0,0,1,0.7272727272727273
cold_start,bbh_338,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.7352941176470589
cold_start,bbh_389,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.7428571428571429
cold_start,bbh_415,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.75
cold_start,bbh_343,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.7567567567567568
cold_start,bbh_394,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.7631578947368421
cold_start,bbh_331,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.7692307692307693
cold_start,bbh_259,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.775
cold_start,bbh_647,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.7804878048780488
cold_start,bbh_437,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.7857142857142857
cold_start,bbh_562,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.7906976744186046
cold_start,bbh_590,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.7954545454545454
cold_start,bbh_575,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.8
cold_start,bbh_559,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.8043478260869565
cold_start,bbh_444,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.8085106382978723
cold_start,bbh_474,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.8125
cold_start,bbh_540,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.8163265306122449
cold_start,bbh_660,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.82
cold_start,bbh_576,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.8235294117647058
cold_start,bbh_605,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.8269230769230769
cold_start,bbh_582,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.8301886792452831
cold_start,bbh_482,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.8333333333333334
cold_start,bbh_473,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.8363636363636363
cold_start,bbh_554,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.8392857142857143
cold_start,bbh_528,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.8421052631578947
