phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,gsm8k_1309,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.0
cold_start,gsm8k_228,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.0
cold_start,gsm8k_51,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.0
cold_start,gsm8k_563,agent-openrouter-openai-gpt-5-nano-004,0,0,1,0.0
cold_start,gsm8k_501,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.0
cold_start,gsm8k_457,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.0
cold_start,gsm8k_285,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.0
cold_start,gsm8k_209,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.0
cold_start,gsm8k_1116,agent-openrouter-openai-gpt-5-nano-004,0,1,1,0.1111111111111111
cold_start,gsm8k_178,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.1
cold_start,gsm8k_1209,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.09090909090909091
cold_start,gsm8k_864,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.08333333333333333
cold_start,gsm8k_65,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.07692307692307693
cold_start,gsm8k_61,agent-openrouter-openai-gpt-5-nano-004,0,0,1,0.07142857142857142
cold_start,gsm8k_191,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.06666666666666667
cold_start,gsm8k_447,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.0625
cold_start,gsm8k_476,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.058823529411764705
cold_start,gsm8k_1034,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.05555555555555555
cold_start,gsm8k_1232,agent-openrouter-openai-gpt-5-nano-004,0,1,1,0.10526315789473684
cold_start,gsm8k_54,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.1
cold_start,gsm8k_1149,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.09523809523809523
cold_start,gsm8k_407,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.09090909090909091
cold_start,gsm8k_1310,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.08695652173913043
cold_start,gsm8k_859,agent-openrouter-openai-gpt-5-nano-004,0,0,1,0.08333333333333333
cold_start,gsm8k_451,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.08
cold_start,gsm8k_919,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.07692307692307693
cold_start,gsm8k_1206,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.07407407407407407
cold_start,gsm8k_569,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.07142857142857142
cold_start,gsm8k_13,agent-openrouter-openai-gpt-5-nano-004,0,0,1,0.06896551724137931
cold_start,gsm8k_326,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.06666666666666667
cold_start,gsm8k_865,agent-openrouter-openai-gpt-5-nano-001,0,0,1,0.06451612903225806
cold_start,gsm8k_696,agent-openrouter-openai-gpt-5-nano-002,0,0,1,0.0625
cold_start,gsm8k_1291,agent-openrouter-openai-gpt-5-nano-003,0,0,1,0.06060606060606061
cold_start,gsm8k_318,agent-openrouter-openai-gpt-5-nano-004,0,0,1,0.058823529411764705
cold_start,gsm8k_440,agent-openrouter-openai-gpt-5-nano-005,0,0,1,0.05714285714285714
