phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,medical_qa_107,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_548,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_178,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_834,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_545,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_220,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_78,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_776,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_1098,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_1151,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_680,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_697,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_106,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_326,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_276,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_690,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_1148,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_683,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_502,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_335,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_3,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_893,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_179,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_1223,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_773,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_143,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_13,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_646,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_918,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_208,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_89,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_189,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_291,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_258,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_43,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_597,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,1.0
cold_start,medical_qa_881,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,1.0
cold_start,medical_qa_1174,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,1.0
cold_start,medical_qa_976,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,1.0
cold_start,medical_qa_543,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,1.0
cold_start,medical_qa_961,agent-openrouter-x-ai-grok-4-1-fast-001,0,0,1,0.975609756097561
cold_start,medical_qa_75,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9761904761904762
cold_start,medical_qa_624,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9767441860465116
cold_start,medical_qa_703,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9772727272727273
cold_start,medical_qa_1068,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.9777777777777777
cold_start,medical_qa_989,agent-openrouter-x-ai-grok-4-1-fast-001,0,0,1,0.9565217391304348
cold_start,medical_qa_423,agent-openrouter-x-ai-grok-4-1-fast-002,0,0,1,0.9361702127659575
cold_start,medical_qa_1079,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9375
cold_start,medical_qa_1156,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9387755102040817
cold_start,medical_qa_645,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.94
cold_start,medical_qa_25,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9411764705882353
cold_start,medical_qa_815,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9423076923076923
cold_start,medical_qa_1050,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9433962264150944
cold_start,medical_qa_889,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9444444444444444
cold_start,medical_qa_1102,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.9454545454545454
cold_start,medical_qa_995,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9464285714285714
cold_start,medical_qa_1066,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9473684210526315
cold_start,medical_qa_859,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9482758620689655
cold_start,medical_qa_767,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9491525423728814
cold_start,medical_qa_1044,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.95
cold_start,medical_qa_65,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9508196721311475
cold_start,medical_qa_371,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9516129032258065
cold_start,medical_qa_169,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9523809523809523
cold_start,medical_qa_997,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.953125
cold_start,medical_qa_536,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.9538461538461539
cold_start,medical_qa_348,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9545454545454546
cold_start,medical_qa_685,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9552238805970149
cold_start,medical_qa_1257,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9558823529411765
cold_start,medical_qa_1135,agent-openrouter-x-ai-grok-4-1-fast-004,0,0,1,0.9420289855072463
cold_start,medical_qa_801,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.9428571428571428
cold_start,medical_qa_150,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9436619718309859
cold_start,medical_qa_935,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.9444444444444444
cold_start,medical_qa_793,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9452054794520548
cold_start,medical_qa_1173,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9459459459459459
cold_start,medical_qa_688,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.9466666666666667
cold_start,medical_qa_33,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9473684210526315
cold_start,medical_qa_387,agent-openrouter-x-ai-grok-4-1-fast-002,0,1,1,0.948051948051948
cold_start,medical_qa_180,agent-openrouter-x-ai-grok-4-1-fast-003,0,1,1,0.9487179487179487
cold_start,medical_qa_744,agent-openrouter-x-ai-grok-4-1-fast-004,0,1,1,0.9493670886075949
cold_start,medical_qa_26,agent-openrouter-x-ai-grok-4-1-fast-005,0,1,1,0.95
cold_start,medical_qa_720,agent-openrouter-x-ai-grok-4-1-fast-001,0,1,1,0.9506172839506173
