phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,bbh_72,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,1.0
cold_start,bbh_16,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,1.0
cold_start,bbh_206,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,1.0
cold_start,bbh_100,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,1.0
cold_start,bbh_101,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,1.0
cold_start,bbh_225,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,1.0
cold_start,bbh_11,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.8571428571428571
cold_start,bbh_156,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.875
cold_start,bbh_93,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.8888888888888888
cold_start,bbh_194,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.9
cold_start,bbh_164,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.9090909090909091
cold_start,bbh_94,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.8333333333333334
cold_start,bbh_55,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.8461538461538461
cold_start,bbh_21,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.7857142857142857
cold_start,bbh_30,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.8
cold_start,bbh_87,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.75
cold_start,bbh_182,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.7647058823529411
cold_start,bbh_137,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.7222222222222222
cold_start,bbh_148,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.7368421052631579
cold_start,bbh_216,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.75
cold_start,bbh_117,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.7619047619047619
cold_start,bbh_143,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.7727272727272727
cold_start,bbh_173,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.782608695652174
cold_start,bbh_35,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.75
cold_start,bbh_203,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.76
cold_start,bbh_178,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.7307692307692307
cold_start,bbh_221,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.7407407407407407
cold_start,bbh_144,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.75
cold_start,bbh_74,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.7586206896551724
cold_start,bbh_207,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.7666666666666667
cold_start,bbh_45,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.7741935483870968
cold_start,bbh_214,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.78125
cold_start,bbh_97,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.7878787878787878
cold_start,bbh_502,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.7647058823529411
cold_start,bbh_474,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.7714285714285715
cold_start,bbh_596,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.7777777777777778
cold_start,bbh_505,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.7567567567567568
cold_start,bbh_646,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.7368421052631579
cold_start,bbh_659,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.717948717948718
cold_start,bbh_465,agent-openrouter-openai-gpt-4-1-nano-005,0,0,1,0.7
cold_start,bbh_458,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.7073170731707317
cold_start,bbh_630,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.6904761904761905
cold_start,bbh_628,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.6744186046511628
cold_start,bbh_529,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.6818181818181818
cold_start,bbh_563,agent-openrouter-openai-gpt-4-1-nano-005,0,0,1,0.6666666666666666
cold_start,bbh_453,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.6739130434782609
cold_start,bbh_584,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.6808510638297872
cold_start,bbh_670,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.6666666666666666
cold_start,bbh_466,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.673469387755102
cold_start,bbh_580,agent-openrouter-openai-gpt-4-1-nano-005,0,0,1,0.66
cold_start,bbh_671,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.6470588235294118
cold_start,bbh_667,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.6538461538461539
cold_start,bbh_511,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.660377358490566
cold_start,bbh_531,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.6666666666666666
cold_start,bbh_635,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.6727272727272727
cold_start,bbh_647,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.6607142857142857
cold_start,bbh_573,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.6491228070175439
cold_start,bbh_587,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.6551724137931034
cold_start,bbh_528,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.6610169491525424
cold_start,bbh_607,agent-openrouter-openai-gpt-4-1-nano-005,0,0,1,0.65
cold_start,bbh_448,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.6557377049180327
cold_start,bbh_468,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.6612903225806451
cold_start,bbh_481,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.6666666666666666
cold_start,bbh_478,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.65625
cold_start,bbh_494,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.6615384615384615
cold_start,bbh_627,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.6515151515151515
cold_start,bbh_1273,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.6567164179104478
cold_start,bbh_1333,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.6617647058823529
cold_start,bbh_1364,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.6521739130434783
cold_start,bbh_1311,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.6571428571428571
cold_start,bbh_1226,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.647887323943662
cold_start,bbh_1258,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.6388888888888888
cold_start,bbh_1432,agent-openrouter-openai-gpt-4-1-nano-003,0,1,1,0.6438356164383562
cold_start,bbh_1276,agent-openrouter-openai-gpt-4-1-nano-004,0,1,1,0.6486486486486487
cold_start,bbh_1340,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.6533333333333333
cold_start,bbh_1351,agent-openrouter-openai-gpt-4-1-nano-001,0,1,1,0.6578947368421053
cold_start,bbh_1361,agent-openrouter-openai-gpt-4-1-nano-002,0,1,1,0.6623376623376623
cold_start,bbh_1245,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.6538461538461539
cold_start,bbh_1321,agent-openrouter-openai-gpt-4-1-nano-004,0,0,1,0.6455696202531646
cold_start,bbh_1254,agent-openrouter-openai-gpt-4-1-nano-005,0,1,1,0.65
cold_start,bbh_1251,agent-openrouter-openai-gpt-4-1-nano-001,0,0,1,0.6419753086419753
cold_start,bbh_1396,agent-openrouter-openai-gpt-4-1-nano-002,0,0,1,0.6341463414634146
cold_start,bbh_1387,agent-openrouter-openai-gpt-4-1-nano-003,0,0,1,0.6265060240963856
